9.41176	8.788196	8.164632	7.541068	6.917504	6.29394	5.670376	5.046812	4.423248	3.799684	3.17612	2.858508	2.540896	2.223284	1.905672	1.58806	1.270448	0.952836	0.635224	0.317612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.433	9.762001	9.091002	8.420003	7.749004	7.078005	6.407006	5.736007	5.065008	4.394009	3.72301	3.450709	3.178408	2.906107	2.633806	2.361505	2.089204	1.816903	1.544602	1.272301	1	0.9	0.8	0.7	0.6	0.5	0.4	0.3	0.2	0.1	5.64E-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.4025	10.688962	9.975424	9.261886	8.548348	7.83481	7.121272	6.407734	5.694196	4.980658	4.26712	4.087169	3.907218	3.727267	3.547316	3.367365	3.187414	3.007463	2.827512	2.647561	2.46761	2.220849	1.974088	1.727327	1.480566	1.233805	0.987044	0.740283	0.493522	0.246761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.3381	11.585754	10.833408	10.081062	9.328716	8.57637	7.824024	7.071678	6.319332	5.566986	4.81464	4.624594	4.434548	4.244502	4.054456	3.86441	3.674364	3.484318	3.294272	3.104226	2.91418	2.622762	2.331344	2.039926	1.748508	1.45709	1.165672	0.874254	0.582836	0.291418	1.67E-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.245	12.457269	11.669538	10.881807	10.094076	9.306345	8.518614	7.730883	6.943152	6.155421	5.36769	5.160628	4.953566	4.746504	4.539442	4.33238	4.125318	3.918256	3.711194	3.504132	3.29707	2.967363	2.637656	2.307949	1.978242	1.648535	1.318828	0.989121	0.659414	0.329707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.1044	13.286202	12.468004	11.649806	10.831608	10.01341	9.195212	8.377014	7.558816	6.740618	5.92242	5.695408	5.468396	5.241384	5.014372	4.78736	4.560348	4.333336	4.106324	3.879312	3.6523	3.28707	2.92184	2.55661	2.19138	1.82615	1.46092	1.09569	0.73046	0.36523	2.12E-15	0	-3.99E-16	3.99E-16	-3.99E-16	0	0	2.00E-16	0	2.99E-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.9589	14.111098	13.263296	12.415494	11.567692	10.71989	9.872088	9.024286	8.176484	7.328682	6.48088	6.232233	5.983586	5.734939	5.486292	5.237645	4.988998	4.740351	4.491704	4.243057	3.99441	3.868455	3.7425	3.616545	3.49059	3.364635	3.23868	3.112725	2.98677	2.860815	2.73486	2.461374	2.187888	1.914402	1.640916	1.36743	1.093944	0.820458	0.546972	0.273486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.7853	14.910995	14.03669	13.162385	12.28808	11.413775	10.53947	9.665165	8.79086	7.916555	7.04225	6.771019	6.499788	6.228557	5.957326	5.686095	5.414864	5.143633	4.872402	4.601171	4.32994	4.2093	4.08866	3.96802	3.84738	3.72674	3.6061	3.48546	3.36482	3.24418	3.12354	2.811186	2.498832	2.186478	1.874124	1.56177	1.249416	0.937062	0.624708	0.312354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.5837	15.685497	14.787294	13.889091	12.990888	12.092685	11.194482	10.296279	9.398076	8.499873	7.60167	7.307812	7.013954	6.720096	6.426238	6.13238	5.838522	5.544664	5.250806	4.956948	4.66309	4.540897	4.418704	4.296511	4.174318	4.052125	3.929932	3.807739	3.685546	3.563353	3.44116	3.097044	2.752928	2.408812	2.064696	1.72058	1.376464	1.032348	0.688232	0.344116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.3611	16.440983	15.520866	14.600749	13.680632	12.760515	11.840398	10.920281	10.000164	9.080047	8.15993	7.843437	7.526944	7.210451	6.893958	6.577465	6.260972	5.944479	5.627986	5.311493	4.995	4.868287	4.741574	4.614861	4.488148	4.361435	4.234722	4.108009	3.981296	3.854583	3.72787	3.355083	2.982296	2.609509	2.236722	1.863935	1.491148	1.118361	0.745574	0.372787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.1324	17.19062	16.24884	15.30706	14.36528	13.4235	12.48172	11.53994	10.59816	9.65638	8.7146	8.376047	8.037494	7.698941	7.360388	7.021835	6.683282	6.344729	6.006176	5.667623	5.32907	5.195923	5.062776	4.929629	4.796482	4.663335	4.530188	4.397041	4.263894	4.130747	3.9976	3.872603	3.747606	3.622609	3.497612	3.372615	3.247618	3.122621	2.997624	2.872627	2.74763	2.472867	2.198104	1.923341	1.648578	1.373815	1.099052	0.824289	0.549526	0.274763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.8857	17.923914	16.962128	16.000342	15.038556	14.07677	13.114984	12.153198	11.191412	10.229626	9.26784	8.907468	8.547096	8.186724	7.826352	7.46598	7.105608	6.745236	6.384864	6.024492	5.66412	5.523421	5.382722	5.242023	5.101324	4.960625	4.819926	4.679227	4.538528	4.397829	4.25713	4.153064	4.048998	3.944932	3.840866	3.7368	3.632734	3.528668	3.424602	3.320536	3.21647	2.894823	2.573176	2.251529	1.929882	1.608235	1.286588	0.964941	0.643294	0.321647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.6078	18.628374	17.648948	16.669522	15.690096	14.71067	13.731244	12.751818	11.772392	10.792966	9.81354	9.432426	9.051312	8.670198	8.289084	7.90797	7.526856	7.145742	6.764628	6.383514	6.0024	5.85322	5.70404	5.55486	5.40568	5.2565	5.10732	4.95814	4.80896	4.65978	4.5106	4.411777	4.312954	4.214131	4.115308	4.016485	3.917662	3.818839	3.720016	3.621193	3.52237	3.170133	2.817896	2.465659	2.113422	1.761185	1.408948	1.056711	0.704474	0.352237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.3252	19.32895	18.3327	17.33645	16.3402	15.34395	14.3477	13.35145	12.3552	11.35895	10.3627	9.960747	9.558794	9.156841	8.754888	8.352935	7.950982	7.549029	7.147076	6.745123	6.34317	6.184817	6.026464	5.868111	5.709758	5.551405	5.393052	5.234699	5.076346	4.917993	4.75964	4.662034	4.564428	4.466822	4.369216	4.27161	4.174004	4.076398	3.978792	3.881186	3.78358	3.405222	3.026864	2.648506	2.270148	1.89179	1.513432	1.135074	0.756716	0.378358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.0305	20.01856	19.00662	17.99468	16.98274	15.9708	14.95886	13.94692	12.93498	11.92304	10.9111	10.488663	10.066226	9.643789	9.221352	8.798915	8.376478	7.954041	7.531604	7.109167	6.68673	6.518683	6.350636	6.182589	6.014542	5.846495	5.678448	5.510401	5.342354	5.174307	5.00626	4.907806	4.809352	4.710898	4.612444	4.51399	4.415536	4.317082	4.218628	4.120174	4.02172	3.619548	3.217376	2.815204	2.413032	2.01086	1.608688	1.206516	0.804344	0.402172	0	-4.71E-16	4.71E-16	0	0	0	2.36E-16	0	2.36E-16	1.18E-16	-2.97E-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.7391	20.71001	19.68092	18.65183	17.62274	16.59365	15.56456	14.53547	13.50638	12.47729	11.4482	11.006615	10.56503	10.123445	9.68186	9.240275	8.79869	8.357105	7.91552	7.473935	7.03235	6.854325	6.6763	6.498275	6.32025	6.142225	5.9642	5.786175	5.60815	5.430125	5.2521	5.151428	5.050756	4.950084	4.849412	4.74874	4.648068	4.547396	4.446724	4.346052	4.24538	4.12282	4.00026	3.8777	3.75514	3.63258	3.51002	3.38746	3.2649	3.14234	3.01978	2.717802	2.415824	2.113846	1.811868	1.50989	1.207912	0.905934	0.603956	0.301978	3.22E-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.4215	21.37767	20.33384	19.29001	18.24618	17.20235	16.15852	15.11469	14.07086	13.02703	11.9832	11.522887	11.062574	10.602261	10.141948	9.681635	9.221322	8.761009	8.300696	7.840383	7.38007	7.191514	7.002958	6.814402	6.625846	6.43729	6.248734	6.060178	5.871622	5.683066	5.49451	5.391089	5.287668	5.184247	5.080826	4.977405	4.873984	4.770563	4.667142	4.563721	4.4603	4.363249	4.266198	4.169147	4.072096	3.975045	3.877994	3.780943	3.683892	3.586841	3.48979	3.140811	2.791832	2.442853	2.093874	1.744895	1.395916	1.046937	0.697958	0.348979	3.29E-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.0947	22.03601	20.97732	19.91863	18.85994	17.80125	16.74256	15.68387	14.62518	13.56649	12.5078	12.029818	11.551836	11.073854	10.595872	10.11789	9.639908	9.161926	8.683944	8.205962	7.72798	7.529235	7.33049	7.131745	6.933	6.734255	6.53551	6.336765	6.13802	5.939275	5.74053	5.633548	5.526566	5.419584	5.312602	5.20562	5.098638	4.991656	4.884674	4.777692	4.67071	4.580642	4.490574	4.400506	4.310438	4.22037	4.130302	4.040234	3.950166	3.860098	3.77003	3.393027	3.016024	2.639021	2.262018	1.885015	1.508012	1.131009	0.754006	0.377003	3.57E-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.753	22.68148	21.60996	20.53844	19.46692	18.3954	17.32388	16.25236	15.18084	14.10932	13.0378	12.542101	12.046402	11.550703	11.055004	10.559305	10.063606	9.567907	9.072208	8.576509	8.08081	7.871173	7.661536	7.451899	7.242262	7.032625	6.822988	6.613351	6.403714	6.194077	5.98444	5.873444	5.762448	5.651452	5.540456	5.42946	5.318464	5.207468	5.096472	4.985476	4.87448	4.787513	4.700546	4.613579	4.526612	4.439645	4.352678	4.265711	4.178744	4.091777	4.00481	3.604329	3.203848	2.803367	2.402886	2.002405	1.601924	1.201443	0.800962	0.400481	3.80E-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24.42	23.33485	22.2497	21.16455	20.0794	18.99425	17.9091	16.82395	15.7388	14.65365	13.5685	13.055176	12.541852	12.028528	11.515204	11.00188	10.488556	9.975232	9.461908	8.948584	8.43526	8.214593	7.993926	7.773259	7.552592	7.331925	7.111258	6.890591	6.669924	6.449257	6.22859	6.113345	5.9981	5.882855	5.76761	5.652365	5.53712	5.421875	5.30663	5.191385	5.07614	4.9902	4.90426	4.81832	4.73238	4.64644	4.5605	4.47456	4.38862	4.30268	4.21674	3.795066	3.373392	2.951718	2.530044	2.10837	1.686696	1.265022	0.843348	0.421674	4.07E-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.0313	23.93662	22.84194	21.74726	20.65258	19.5579	18.46322	17.36854	16.27386	15.17918	14.0845	13.555171	13.025842	12.496513	11.967184	11.437855	10.908526	10.379197	9.849868	9.320539	8.79121	8.559757	8.328304	8.096851	7.865398	7.633945	7.402492	7.171039	6.939586	6.708133	6.47668	6.356438	6.236196	6.115954	5.995712	5.87547	5.755228	5.634986	5.514744	5.394502	5.27426	5.188335	5.10241	5.016485	4.93056	4.844635	4.75871	4.672785	4.58686	4.500935	4.41501	3.973509	3.532008	3.090507	2.649006	2.207505	1.766004	1.324503	0.883002	0.441501	4.45E-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
